timestamp,avg_execution_time,throughput,requests,replicas,avg_cpu,avg_mem,cold,idle_on,busy,init_total,init_reserved,nsgd_cost,has_rejection,lstm_ppo_reward,reward_throughput,reward_cpu,reward_mem,reward_replicas,proxy_requests,proxy_rejections,avg_response_latency_ms,p99_response_latency_ms
1777986656.5461936,2.736,100.0,3,15,0.0247,0.1799,9,15,0,0,0,30,False,7453.56,7500.0,0.3087,2.2488,-49.0,6,0,3674.62,4145.95
1777986686.5621698,4.429,83.02,53,24,0.2952,0.1838,0,22,2,0,0,46,False,5042.98,5169.2403,3.69,2.2975,-132.25,46,8,5394.1,10491.84
1777986716.5771523,3.214,100.0,15,24,0.0941,0.1753,0,24,0,0,0,48,False,7371.12,7500.0,1.1763,2.1913,-132.25,15,0,3127.23,4393.05
1777986746.5992284,2.821,93.33,15,17,0.0395,0.1977,7,15,2,0,0,32,False,6471.83,6532.8667,0.4938,2.4712,-64.0,16,1,2785.54,4672.46
1777986776.6137934,2.882,100.0,3,14,0.0237,0.1871,10,4,10,0,0,18,False,7460.39,7500.0,0.2963,2.3387,-42.25,7,0,2537.95,3089.01
1777986806.6287713,5.268,100.0,10,14,0.1123,0.1954,10,13,1,0,0,27,False,7461.6,7500.0,1.4038,2.4425,-42.25,17,0,4397.3,9779.92
1777986836.6462257,4.24,85.25,61,24,0.3715,0.1785,0,23,1,0,0,47,False,5325.3,5450.6719,4.6437,2.2312,-132.25,56,9,5058.69,10335.49
1777986866.661162,2.616,100.0,10,24,0.0719,0.1822,0,20,4,0,0,44,False,7370.93,7500.0,0.8988,2.2775,-132.25,12,0,3252.82,4902.93
1777986896.6815815,2.806,100.0,25,24,0.0914,0.196,0,24,0,0,0,48,False,7371.34,7500.0,1.1425,2.45,-132.25,25,0,3050.99,6624.23
1777986926.697594,2.09,100.0,2,19,0.006,0.1792,5,19,0,0,0,38,False,7421.31,7500.0,0.075,2.24,-81.0,2,0,2095.37,1482.51
1777986956.7146091,3.023,100.0,22,16,0.1078,0.1977,0,1,15,8,0,57,False,7447.57,7500.0,1.3475,2.4712,-56.25,29,0,3296.35,6826.65
1777986986.7306824,3.935,78.57,28,24,0.1677,0.1791,0,23,1,0,0,47,False,4502.02,4629.9337,2.0962,2.2388,-132.25,31,5,4962.67,10129.01
1777987016.74589,2.111,100.0,2,24,0.0079,0.1689,0,24,0,0,0,48,False,7369.96,7500.0,0.0988,2.1113,-132.25,3,0,1873.98,1398.94
1777987046.759707,3.031,84.21,19,16,0.0913,0.1822,8,16,0,0,0,32,False,5265.66,5318.4931,1.1413,2.2775,-56.25,17,3,4307.6,10224.92
1777987076.773174,3.918,94.12,17,15,0.2056,0.1941,9,14,1,0,0,29,False,6599.93,6643.9308,2.57,2.4263,-49.0,17,2,4712.9,10007.09
1777987106.7857242,4.3,89.29,56,24,0.304,0.1809,0,16,8,0,0,40,False,5853.34,5979.5281,3.8,2.2612,-132.25,51,6,5184.15,10222.67
1777987136.798941,2.53,100.0,8,24,0.0483,0.1753,0,13,11,0,0,37,False,7370.55,7500.0,0.6038,2.1913,-132.25,16,0,2806.35,4303.56
1777987166.8151903,4.413,88.89,9,20,0.0516,0.1757,4,18,2,0,0,38,False,5838.67,5926.0741,0.645,2.1963,-90.25,14,1,4563.15,6514.96
1777987196.8290248,2.435,90.0,20,20,0.0863,0.1792,4,20,0,0,0,40,False,5988.07,6075.0,1.0788,2.24,-90.25,18,2,3274.36,10034.83
1777987226.8450546,4.341,86.27,51,24,0.3109,0.1855,0,20,4,0,0,44,False,5455.84,5581.8847,3.8862,2.3188,-132.25,45,5,5013.33,10249.66
1777987256.8638313,2.52,92.31,13,24,0.077,0.1712,0,23,1,0,0,47,False,6261.7,6390.8521,0.9625,2.14,-132.25,16,1,3135.62,5564.59
1777987286.8792357,3.892,94.74,19,20,0.1247,0.1819,4,20,0,0,0,40,False,6645.33,6731.7507,1.5588,2.2738,-90.25,18,1,3952.96,6786.17
1777987316.8921878,2.754,100.0,18,17,0.1189,0.1926,7,17,0,0,0,34,False,7439.89,7500.0,1.4863,2.4075,-64.0,17,0,2949.38,5161.21
1777987346.9058821,4.155,100.0,3,13,0.0464,0.1895,11,13,0,0,0,26,False,7466.95,7500.0,0.58,2.3687,-36.0,3,0,4158.96,4211.9
1777987376.923025,4.099,93.1,58,21,0.2749,0.1893,3,19,2,0,0,40,False,6406.51,6500.7075,3.4362,2.3662,-100.0,52,4,4323.49,10224.99
1777987406.939155,3.194,100.0,10,21,0.0516,0.1778,3,17,4,0,0,38,False,7402.87,7500.0,0.645,2.2225,-100.0,12,0,2827.61,4299.05
1777987436.953512,2.858,100.0,13,18,0.0598,0.1776,6,18,0,0,0,36,False,7430.72,7500.0,0.7475,2.22,-72.25,15,0,2640.3,4478.05
1777987466.9673393,3.508,93.75,16,15,0.1575,0.1855,9,15,0,0,0,30,False,6547.08,6591.7969,1.9688,2.3188,-49.0,16,1,3536.5,6048.41
1777987496.9803934,2.49,100.0,3,14,0.0315,0.1819,10,6,8,0,0,20,False,7460.42,7500.0,0.3937,2.2738,-42.25,3,0,2493.42,1491.01
1777987526.993424,4.025,91.3,46,24,0.2398,0.18,0,22,2,0,0,46,False,6124.76,6251.7675,2.9975,2.25,-132.25,47,4,4207.61,10309.28
1777987557.0079207,3.369,100.0,15,24,0.0651,0.1725,0,24,0,0,0,48,False,7370.72,7500.0,0.8138,2.1562,-132.25,14,0,3277.2,5996.83
1777987587.0245204,3.595,95.24,21,24,0.1029,0.177,0,24,0,0,0,48,False,6674.24,6802.9932,1.2863,2.2125,-132.25,18,1,3970.78,10012.07
1777987617.0393808,2.877,84.21,19,23,0.1159,0.1778,1,22,1,0,0,45,False,5201.16,5318.4931,1.4487,2.2225,-121.0,17,3,4151.81,10075.75
1777987647.0551667,3.181,97.44,39,24,0.1213,0.2086,0,16,8,0,0,40,False,6992.79,7120.9152,1.5163,2.6075,-132.25,38,1,3776.19,9907.24
1777987677.0697217,3.299,68.18,22,24,0.1627,0.1879,0,24,0,0,0,48,False,3358.52,3486.3843,2.0337,2.3488,-132.25,24,8,6020.49,10204.94
1777987707.0840387,2.601,100.0,8,24,0.0324,0.1887,0,19,5,0,0,43,False,7370.51,7500.0,0.405,2.3588,-132.25,8,0,2513.86,2470.03
1777987737.0967216,5.309,63.64,11,17,0.1196,0.1847,7,16,1,0,0,33,False,2977.34,3037.5372,1.495,2.3087,-64.0,13,4,6754.09,10156.51
1777987767.1141276,3.812,82.35,17,17,0.1282,0.1995,7,16,1,0,0,33,False,5026.24,5086.1419,1.6025,2.4938,-64.0,16,3,4924.34,10394.82
1777987797.1287823,3.576,93.88,49,17,0.3365,0.193,7,16,1,0,0,33,False,6552.71,6610.0908,4.2063,2.4125,-64.0,43,3,4028.84,10094.63
1777987827.1425765,4.514,90.0,20,17,0.202,0.1921,7,17,0,0,0,34,False,6015.93,6075.0,2.525,2.4013,-64.0,18,3,5480.73,10300.9
1777987857.1588705,3.99,100.0,10,17,0.1069,0.1898,7,16,1,0,0,33,False,7439.71,7500.0,1.3362,2.3725,-64.0,11,0,3546.14,6082.49
1777987887.1721244,3.267,87.5,16,17,0.0779,0.1928,7,14,3,0,0,31,False,5681.57,5742.1875,0.9738,2.41,-64.0,18,2,4203.51,10030.16
1777987917.1853657,3.997,100.0,7,17,0.0819,0.182,0,0,17,7,7,952,True,7439.3,7500.0,1.0237,2.275,-64.0,15,0,3416.36,5493.41
1777987947.1995559,5.926,52.94,34,24,0.25,0.1802,0,15,9,0,0,39,False,1975.11,2101.9827,3.125,2.2525,-132.25,44,14,6605.56,10471.09
1777987977.2122355,2.646,100.0,4,24,0.0156,0.1723,0,19,5,0,0,43,False,7370.1,7500.0,0.195,2.1538,-132.25,15,2,4120.04,10102.65
1777988007.227316,3.238,100.0,10,24,0.0596,0.1845,0,24,0,0,0,48,False,7370.8,7500.0,0.745,2.3062,-132.25,14,0,2989.96,5989.89
1777988037.242891,3.853,100.0,20,16,0.2206,0.1885,8,15,1,0,0,31,False,7448.86,7500.0,2.7575,2.3563,-56.25,17,0,3861.15,6972.0
1777988067.2559705,3.738,84.0,50,24,0.3927,0.2015,0,21,3,0,0,45,False,5167.18,5292.0,4.9087,2.5188,-132.25,44,8,4949.72,10196.98
1777988097.269838,2.728,100.0,18,24,0.0669,0.1763,0,23,1,0,0,47,False,7370.79,7500.0,0.8363,2.2038,-132.25,18,1,3087.46,5664.08
1777988127.2824376,2.848,100.0,12,22,0.0463,0.1725,2,18,4,0,0,40,False,7392.48,7500.0,0.5787,2.1562,-110.25,14,1,2934.77,6154.67
1777988157.2953987,4.036,100.0,8,14,0.0314,0.1903,10,10,4,0,0,24,False,7460.52,7500.0,0.3925,2.3788,-42.25,12,0,4178.25,8382.39
1777988187.3106434,3.864,87.5,8,14,0.1168,0.1833,10,13,1,0,0,27,False,5703.69,5742.1875,1.46,2.2912,-42.25,11,1,5064.62,7332.39
1777988217.3224876,4.612,82.61,46,24,0.3293,0.192,0,23,1,0,0,47,False,4992.58,5118.3091,4.1162,2.4,-132.25,44,11,5987.99,10236.1
1777988247.3375165,3.233,82.35,17,24,0.131,0.1708,0,24,0,0,0,48,False,4957.66,5086.1419,1.6375,2.135,-132.25,17,3,4550.66,10269.68
1777988277.3500104,2.507,100.0,12,22,0.0456,0.1733,2,20,2,0,0,42,False,7392.49,7500.0,0.57,2.1663,-110.25,13,0,2649.23,4396.74
1777988307.3687677,4.469,100.0,10,17,0.0582,0.1811,7,15,2,0,0,32,False,7438.99,7500.0,0.7275,2.2637,-64.0,13,0,3638.08,6392.07
1777988337.3824573,3.419,100.0,10,17,0.076,0.1779,7,17,0,0,0,34,False,7439.17,7500.0,0.95,2.2237,-64.0,11,0,3113.95,4922.44
1777988367.396114,4.909,100.0,32,24,0.2306,0.2338,0,20,4,0,0,44,False,7373.55,7500.0,2.8825,2.9225,-132.25,40,9,6526.49,10287.78
1777988397.4114807,3.531,100.0,15,24,0.1333,0.1654,0,21,3,0,0,45,False,7371.48,7500.0,1.6663,2.0675,-132.25,18,4,5062.55,10153.89
1777988427.4303112,3.185,100.0,4,18,0.0427,0.1764,6,14,4,0,0,32,False,7430.49,7500.0,0.5338,2.205,-72.25,8,1,3806.15,6883.13
1777988457.4455435,3.203,100.0,12,15,0.065,0.1781,9,15,0,0,0,30,False,7454.04,7500.0,0.8125,2.2263,-49.0,15,0,3162.98,6292.38
1777988487.4578383,3.511,100.0,20,15,0.0967,0.1918,9,14,1,0,0,29,False,7454.61,7500.0,1.2087,2.3975,-49.0,18,0,3491.08,5688.27
1777988517.4715075,3.137,84.78,46,24,0.2819,0.1749,0,22,2,0,0,46,False,5264.2,5390.7363,3.5237,2.1862,-132.25,41,6,4294.93,10162.95
1777988547.4841423,2.792,95.0,20,24,0.1345,0.18,0,24,0,0,0,48,False,6640.43,6768.75,1.6813,2.25,-132.25,20,2,3397.78,10004.59
1777988577.4977906,3.28,100.0,21,22,0.1473,0.1731,2,22,0,0,0,44,False,7393.76,7500.0,1.8412,2.1637,-110.25,18,0,3284.39,6258.91
1777988607.5102317,2.555,100.0,19,21,0.1087,0.1772,3,21,0,0,0,42,False,7403.57,7500.0,1.3588,2.215,-100.0,17,0,2524.13,4203.95
1777988637.5233989,5.028,100.0,2,14,0.0315,0.1937,10,2,12,0,0,16,False,7460.57,7500.0,0.3937,2.4213,-42.25,2,0,5031.79,4358.74
1777988667.5367393,4.499,86.96,46,24,0.1547,0.1789,0,22,2,0,0,46,False,5543.45,5671.5312,1.9338,2.2363,-132.25,46,5,4716.69,10042.03
1777988697.549959,3.101,100.0,15,24,0.0472,0.1753,0,24,0,0,0,48,False,7370.53,7500.0,0.59,2.1913,-132.25,16,0,2921.9,4802.24
1777988727.5628874,2.233,90.0,20,22,0.0811,0.1817,2,22,0,0,0,44,False,5968.03,6075.0,1.0138,2.2713,-110.25,17,2,3160.93,10004.83
1777988757.576388,2.325,100.0,14,16,0.0772,0.1983,8,15,1,0,0,31,False,7447.19,7500.0,0.965,2.4788,-56.25,16,2,3931.95,10120.08
1777988787.5889094,4.094,100.0,3,12,0.0204,0.1835,12,12,0,0,0,24,False,7472.3,7500.0,0.255,2.2938,-30.25,3,0,4097.73,2427.78
1777988817.602981,4.399,69.23,52,24,0.2751,0.1743,0,21,3,0,0,45,False,3467.96,3594.5947,3.4388,2.1787,-132.25,50,14,5767.96,10206.57
1777988847.6157963,2.849,100.0,8,24,0.0911,0.1675,0,24,0,0,0,48,False,7370.98,7500.0,1.1387,2.0938,-132.25,11,1,3573.44,5709.99
1777988877.6303992,2.699,100.0,20,24,0.0933,0.1722,0,23,1,0,0,47,False,7371.07,7500.0,1.1663,2.1525,-132.25,17,0,2705.22,4995.9
1777988907.642934,2.781,100.0,19,17,0.1422,0.1865,7,17,0,0,0,34,False,7440.11,7500.0,1.7775,2.3312,-64.0,19,1,3125.22,7214.93
1777988937.6564221,2.955,91.84,49,17,0.306,0.1976,7,17,0,0,0,34,False,6268.23,6325.9392,3.825,2.47,-64.0,43,4,3602.28,10315.55
1777988967.671221,2.503,100.0,19,17,0.0919,0.1802,7,17,0,0,0,34,False,7439.4,7500.0,1.1487,2.2525,-64.0,17,0,2655.74,4808.16
1777988997.684732,4.419,100.0,21,17,0.1932,0.1897,7,15,2,0,0,32,False,7440.79,7500.0,2.415,2.3713,-64.0,18,0,4426.37,9564.19
1777989027.7000434,3.988,100.0,18,17,0.1201,0.1806,7,16,1,0,0,33,False,7439.76,7500.0,1.5012,2.2575,-64.0,17,0,3783.28,7409.68
1777989057.7124612,3.802,95.83,48,24,0.3979,0.2015,0,22,2,0,0,46,False,6762.78,6887.5417,4.9737,2.5188,-132.25,43,2,4123.1,10008.3
1777989087.7249372,2.939,88.89,18,24,0.0766,0.1852,0,24,0,0,0,48,False,5797.1,5926.0741,0.9575,2.315,-132.25,19,4,4392.02,10178.82
1777989117.739033,1.536,100.0,3,24,0.0143,0.182,0,19,5,0,0,43,False,7370.2,7500.0,0.1787,2.275,-132.25,7,0,3025.07,5161.42
1777989147.7549946,2.99,100.0,12,21,0.0249,0.1792,3,16,5,0,0,37,False,7402.55,7500.0,0.3112,2.24,-100.0,14,0,3621.91,8044.16
1777989177.77417,3.701,100.0,16,21,0.1187,0.1819,3,9,12,0,0,30,False,7403.76,7500.0,1.4837,2.2738,-100.0,22,0,3223.86,6686.75
1777989207.7866743,4.02,74.0,50,21,0.2789,0.2098,3,15,6,0,0,36,False,4013.11,4107.0,3.4862,2.6225,-100.0,47,11,5494.65,10996.83
1777989237.8027883,3.773,100.0,8,21,0.0166,0.1802,3,15,6,0,0,36,False,7402.46,7500.0,0.2075,2.2525,-100.0,11,0,3811.05,6051.63
1777989267.8176153,4.24,100.0,15,21,0.0956,0.1805,3,21,0,0,0,42,False,7403.45,7500.0,1.195,2.2563,-100.0,17,0,3846.31,8275.86
1777989297.831085,4.202,90.0,20,18,0.141,0.1816,6,18,0,0,0,36,False,6006.78,6075.0,1.7625,2.27,-72.25,17,2,4901.9,10073.18
1777989327.8441267,3.619,75.0,52,24,0.2843,0.1943,0,23,1,0,0,47,False,4092.48,4218.75,3.5537,2.4287,-132.25,45,11,4852.63,10350.82
1777989357.857298,2.481,100.0,16,24,0.089,0.1726,0,24,0,0,0,48,False,7371.02,7500.0,1.1125,2.1575,-132.25,15,0,2518.9,3794.13
1777989387.8716533,1.501,100.0,3,18,0.0166,0.1822,6,18,0,0,0,36,False,7430.24,7500.0,0.2075,2.2775,-72.25,4,0,1603.62,1784.69
1777989417.8837297,3.997,94.12,17,12,0.2319,0.1848,12,12,0,0,0,24,False,6618.89,6643.9308,2.8987,2.31,-30.25,16,1,4509.2,9671.07
1777989447.8986604,4.746,100.0,19,15,0.1936,0.1821,9,14,1,0,0,29,False,7455.7,7500.0,2.42,2.2763,-49.0,16,0,4751.23,8572.89
1777989477.9115133,3.422,100.0,37,24,0.1908,0.2022,0,19,5,0,0,43,False,7372.66,7500.0,2.385,2.5275,-132.25,41,2,4076.62,10314.57
1777989507.929249,3.699,76.92,26,24,0.1671,0.182,0,24,0,0,0,48,False,4309.63,4437.5148,2.0888,2.275,-132.25,23,5,5022.96,10186.18
1777989537.941927,2.906,100.0,4,24,0.0226,0.1717,0,21,3,0,0,45,False,7370.18,7500.0,0.2825,2.1462,-132.25,5,0,3037.58,3552.22
1777989567.9561126,3.942,92.31,13,14,0.1357,0.1814,10,13,1,0,0,27,False,6352.57,6390.8521,1.6962,2.2675,-42.25,13,1,4041.46,7083.62
1777989597.9751215,3.056,94.12,17,14,0.1648,0.1898,10,14,0,0,0,28,False,6606.11,6643.9308,2.06,2.3725,-42.25,17,1,3354.32,6896.72
1777989627.9868956,2.864,100.0,6,12,0.0521,0.1884,0,0,12,12,3,372,False,7472.76,7500.0,0.6512,2.355,-30.25,8,0,2678.48,3191.65
1777989658.0028539,4.779,82.5,40,24,0.1871,0.1571,0,20,4,0,0,44,False,4976.74,5104.6875,2.3387,1.9637,-132.25,45,6,4682.91,10522.11
1777989688.02027,3.656,100.0,9,24,0.0612,0.1633,0,23,1,0,0,47,False,7370.56,7500.0,0.765,2.0412,-132.25,11,0,3527.02,4973.3
1777989718.033981,3.354,94.12,17,20,0.0922,0.1701,4,19,1,0,0,39,False,6556.96,6643.9308,1.1525,2.1263,-90.25,16,1,3358.45,7373.71
1777989748.0498695,3.521,100.0,18,16,0.0944,0.1918,8,15,1,0,0,31,False,7447.33,7500.0,1.18,2.3975,-56.25,16,1,3967.81,9265.53
1777989778.0662334,3.62,86.36,22,20,0.1374,0.2137,1,2,18,3,0,37,False,5507.68,5593.5372,1.7175,2.6713,-90.25,29,4,4553.35,10105.39
1777989808.081166,5.686,53.33,15,23,0.1314,0.1752,1,20,3,0,0,43,False,2015.9,2133.0667,1.6425,2.19,-121.0,21,8,6490.4,10520.61
1777989838.0955129,3.533,93.75,16,23,0.0967,0.1706,1,23,0,0,0,46,False,6474.14,6591.7969,1.2087,2.1325,-121.0,14,1,4005.54,8899.07
1777989868.1078076,2.234,100.0,8,12,0.0423,0.1916,12,8,4,0,0,20,False,7472.67,7500.0,0.5287,2.395,-30.25,13,0,2476.61,3682.74
1777989898.1197941,3.29,100.0,20,12,0.1675,0.1952,12,11,1,0,0,23,False,7474.28,7500.0,2.0938,2.44,-30.25,22,0,3578.72,6307.46
1777989928.1339116,5.271,100.0,3,12,0.0263,0.1837,12,10,2,0,0,22,False,7472.38,7500.0,0.3287,2.2963,-30.25,4,0,4448.1,6005.23
1777989958.1468616,4.032,81.25,48,24,0.2778,0.1664,0,24,0,0,0,48,False,4824.47,4951.1719,3.4725,2.08,-132.25,43,8,4211.41,10099.78
1777989988.1606655,3.191,100.0,20,24,0.0624,0.162,0,22,2,0,0,46,False,7370.55,7500.0,0.78,2.025,-132.25,17,0,3194.28,6051.79
1777990018.1727967,3.17,95.24,21,21,0.1152,0.1701,3,21,0,0,0,42,False,6706.56,6802.9932,1.44,2.1263,-100.0,19,2,3461.47,8588.96
1777990048.1887188,2.926,88.24,17,20,0.1428,0.1841,4,20,0,0,0,40,False,5753.56,5839.7232,1.785,2.3013,-90.25,15,2,3898.89,10006.21
1777990078.2022939,3.587,100.0,45,24,0.1687,0.2024,0,19,5,0,0,43,False,7372.39,7500.0,2.1087,2.53,-132.25,42,1,4145.91,9885.96
1777990108.215225,3.126,100.0,14,24,0.0821,0.1843,0,23,1,0,0,47,False,7371.08,7500.0,1.0263,2.3037,-132.25,20,4,4871.68,10262.77
1777990138.2322998,2.614,100.0,7,24,0.0383,0.1888,0,18,6,0,0,42,False,7370.59,7500.0,0.4788,2.36,-132.25,13,0,2853.1,3783.1
1777990168.2457175,3.825,100.0,24,23,0.1145,0.1844,1,23,0,0,0,46,False,7382.74,7500.0,1.4313,2.305,-121.0,25,0,4019.83,7009.41
1777990198.2592738,3.075,100.0,13,23,0.0885,0.1859,0,3,20,1,0,31,False,7382.43,7500.0,1.1062,2.3237,-121.0,17,0,3011.59,4677.15
1777990228.273719,3.945,93.94,33,24,0.1413,0.1821,0,22,2,0,0,46,False,6490.34,6618.5427,1.7663,2.2763,-132.25,41,2,4004.8,10163.17
1777990258.286576,3.024,100.0,3,24,0.0196,0.1786,0,22,2,0,0,46,False,7370.23,7500.0,0.245,2.2325,-132.25,5,0,3603.11,4341.18
1777990288.300859,2.998,100.0,19,14,0.112,0.1933,10,14,0,0,0,28,False,7461.57,7500.0,1.4,2.4162,-42.25,16,0,3001.2,7690.48
1777990318.3130317,2.5,100.0,18,14,0.072,0.1921,10,13,1,0,0,27,False,7461.05,7500.0,0.9,2.4013,-42.25,16,0,2605.14,4185.04
1777990348.3256338,3.058,100.0,2,10,0.0087,0.1835,14,10,0,0,0,20,False,7482.15,7500.0,0.1087,2.2938,-20.25,3,0,3201.73,3481.98
1777990378.3379726,4.139,79.07,43,24,0.3739,0.1929,0,20,4,0,0,44,False,4563.88,4689.0487,4.6738,2.4112,-132.25,40,10,5268.85,10278.07
1777990408.3509476,2.729,71.43,14,24,0.0869,0.1739,0,21,3,0,0,45,False,3697.69,3826.6837,1.0863,2.1738,-132.25,17,4,4824.19,10172.41
1777990438.3675675,4.054,60.0,5,17,0.008,0.1775,7,17,0,0,0,34,False,2638.32,2700.0,0.1,2.2188,-64.0,6,2,5691.45,10006.45
1777990468.3805296,2.672,100.0,16,13,0.1003,0.1949,11,12,1,0,0,25,False,7467.69,7500.0,1.2537,2.4362,-36.0,16,0,2979.07,7798.94
1777990498.3929749,4.133,100.0,20,13,0.2471,0.2106,11,13,0,0,0,26,False,7469.72,7500.0,3.0887,2.6325,-36.0,19,1,4592.61,8312.96
1777990528.409011,4.613,83.02,53,24,0.3131,0.1778,0,22,2,0,0,46,False,5043.13,5169.2403,3.9137,2.2225,-132.25,48,8,5276.76,10199.18
1777990558.4235861,3.403,90.0,20,24,0.1048,0.1671,0,23,1,0,0,47,False,5946.15,6075.0,1.31,2.0888,-132.25,28,2,4111.56,10011.25
1777990588.436456,1.886,100.0,9,24,0.0319,0.1784,0,20,4,0,0,44,False,7370.38,7500.0,0.3987,2.23,-132.25,13,0,2602.22,5775.24
1777990618.4520707,2.814,100.0,12,15,0.027,0.1803,9,15,0,0,0,30,False,7453.59,7500.0,0.3375,2.2537,-49.0,10,0,2817.58,4964.87
1777990648.4765866,4.225,64.91,57,24,0.3169,0.1908,0,17,7,0,0,41,False,3034.08,3159.9811,3.9613,2.385,-132.25,50,17,5745.84,11475.93
1777990678.4951124,4.104,90.0,10,24,0.1178,0.1721,0,23,1,0,0,47,False,5946.37,6075.0,1.4725,2.1513,-132.25,11,1,4900.77,10161.03
1777990708.5103014,3.381,94.74,19,19,0.0861,0.1822,5,19,0,0,0,38,False,6654.1,6731.7507,1.0762,2.2775,-81.0,18,1,3998.12,9341.91
1777990738.5268865,4.053,95.0,20,17,0.1403,0.184,7,17,0,0,0,34,False,6708.8,6768.75,1.7538,2.3,-64.0,18,1,4259.46,8974.06
1777990768.540645,1.994,100.0,3,18,0.0135,0.183,0,0,18,6,1,148,False,7430.21,7500.0,0.1688,2.2875,-72.25,15,2,2391.25,3927.2
1777990798.5545585,3.921,82.69,52,24,0.2864,0.1928,0,23,1,0,0,47,False,5001.97,5128.2271,3.58,2.41,-132.25,46,7,5044.23,10527.48
1777990828.5676172,3.064,100.0,12,24,0.0265,0.1783,0,19,5,0,0,43,False,7370.31,7500.0,0.3312,2.2287,-132.25,13,0,2943.52,5981.23
1777990858.5859735,3.549,100.0,9,22,0.0446,0.179,2,17,5,0,0,39,False,7392.55,7500.0,0.5575,2.2375,-110.25,10,0,3455.29,4358.58
1777990888.5989318,5.312,100.0,15,20,0.1208,0.1812,4,20,0,0,0,40,False,7413.53,7500.0,1.51,2.265,-90.25,15,0,5148.96,8233.24
1777990918.6132207,4.274,85.71,49,24,0.3809,0.1834,0,23,1,0,0,47,False,5384.46,5509.6531,4.7613,2.2925,-132.25,44,7,5089.87,10200.96
1777990948.62471,3.471,83.33,18,24,0.151,0.1849,0,23,1,0,0,47,False,5079.87,5207.9167,1.8875,2.3113,-132.25,16,3,4739.1,10076.61
1777990978.6374738,4.113,95.0,20,24,0.138,0.1791,0,23,1,0,0,47,False,6640.46,6768.75,1.725,2.2388,-132.25,18,1,4308.58,9865.48
1777991008.6499789,3.369,93.75,16,24,0.1137,0.1874,0,23,1,0,0,47,False,6463.31,6591.7969,1.4212,2.3425,-132.25,16,1,4390.62,8985.83
1777991038.6664622,1.687,100.0,4,18,0.0148,0.1785,2,0,18,4,0,38,False,7430.17,7500.0,0.185,2.2312,-72.25,10,0,3051.56,4062.42
1777991068.679478,3.705,88.0,50,24,0.2404,0.1741,0,19,5,0,0,43,False,5680.93,5808.0,3.005,2.1763,-132.25,48,5,4557.72,10356.94
1777991098.691588,3.252,77.78,9,24,0.009,0.1738,0,23,1,0,0,47,False,4407.33,4537.2963,0.1125,2.1725,-132.25,10,2,4680.63,10306.04
1777991128.7052367,2.384,100.0,16,20,0.0682,0.1784,4,20,0,0,0,40,False,7412.83,7500.0,0.8525,2.23,-90.25,15,0,2481.36,3967.39
1777991158.718005,2.349,100.0,19,15,0.054,0.1823,9,15,0,0,0,30,False,7453.95,7500.0,0.675,2.2788,-49.0,16,0,2353.28,3200.75
1777991188.7301607,2.206,100.0,3,11,0.0409,0.1837,13,8,3,0,0,19,False,7477.81,7500.0,0.5112,2.2963,-25.0,5,0,2440.99,3093.32
1777991218.744494,4.801,83.87,62,24,0.367,0.1829,0,24,0,0,0,48,False,5150.26,5275.6327,4.5875,2.2862,-132.25,57,9,5434.9,10356.09
1777991248.7568614,2.723,100.0,2,24,0.0128,0.1721,0,23,1,0,0,47,False,7370.06,7500.0,0.16,2.1513,-132.25,2,0,2726.59,1462.57
